bbox_west,bbox_south,bbox_east,bbox_north,place_id,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,name,display_name,area_m2,zone_id,dist_alimentacion,access_alimentacion,dist_farmacia,access_farmacia,dist_salud,access_salud,dist_educacion,access_educacion,dist_parque,access_parque,dist_transporte,access_transporte,services_count,score_15min,cluster
-0.4325512,39.2784496,-0.2725205,39.566609,294718178,relation,344953,39.4697065,-0.3763353,boundary,administrative,16,0.7306288056783602,city,Valencia,"Valencia, Comarca de València, Valencia, Valencian Community, Spain",696402.4998953922,Z045,5921.894825129526,0,5908.7716956990935,0,10078.466218299132,0,6663.003630490774,0,6762.111971365741,0,5565.70320712725,0,0,0.0,1
-0.4325512,39.2784496,-0.2725205,39.566609,294718178,relation,344953,39.4697065,-0.3763353,boundary,administrative,16,0.7306288056783602,city,Valencia,"Valencia, Comarca de València, Valencia, Valencian Community, Spain",364793.90423060505,Z046,5465.496083406847,0,5455.726418333978,0,9060.265622956858,0,5840.314219465978,0,5904.040294149151,0,5240.5764876161,0,0,0.0,1
-0.4325512,39.2784496,-0.2725205,39.566609,294718178,relation,344953,39.4697065,-0.3763353,boundary,administrative,16,0.7306288056783602,city,Valencia,"Valencia, Comarca de València, Valencia, Valencian Community, Spain",330539.6928268773,Z047,983.8576399600106,1,984.8765916260331,1,1468.780657589712,0,633.8612707226021,1,849.4859639413562,1,316.4113274069637,1,5,83.33333333333334,0
-0.4325512,39.2784496,-0.2725205,39.566609,294718178,relation,344953,39.4697065,-0.3763353,boundary,administrative,16,0.7306288056783602,city,Valencia,"Valencia, Comarca de València, Valencia, Valencian Community, Spain",1000000.0,Z048,812.2104057732266,1,583.858738371572,1,667.1072801420057,1,235.85140752234386,1,77.52327198624523,1,229.38967952603798,1,6,100.0,0
-0.4325512,39.2784496,-0.2725205,39.566609,294718178,relation,344953,39.4697065,-0.3763353,boundary,administrative,16,0.7306288056783602,city,Valencia,"Valencia, Comarca de València, Valencia, Valencian Community, Spain",1000000.0,Z049,386.7953539293273,1,360.560391528117,1,564.5048615269122,1,478.68184461166027,1,213.7993217312363,1,132.6133584505378,1,6,100.0,0
-0.4325512,39.2784496,-0.2725205,39.566609,294718178,relation,344953,39.4697065,-0.3763353,boundary,administrative,16,0.7306288056783602,city,Valencia,"Valencia, Comarca de València, Valencia, Valencian Community, Spain",1000000.0,Z050,104.30041616948881,1,202.29087334128425,1,528.6996629005721,1,435.42823496886444,1,83.22756637348188,1,40.08761246898804,1,6,100.0,0
-0.4325512,39.2784496,-0.2725205,39.566609,294718178,relation,344953,39.4697065,-0.3763353,boundary,administrative,16,0.7306288056783602,city,Valencia,"Valencia, Comarca de València, Valencia, Valencian Community, Spain",1000000.0,Z051,83.58088601009312,1,183.80479086599354,1,394.1597371057902,1,144.61588605045927,1,154.47766036511797,1,56.30234651672945,1,6,100.0,0
-0.4325512,39.2784496,-0.2725205,39.566609,294718178,relation,344953,39.4697065,-0.3763353,boundary,administrative,16,0.7306288056783602,city,Valencia,"Valencia, Comarca de València, Valencia, Valencian Community, Spain",1000000.0,Z052,50.46425106406294,1,112.31357226689192,1,231.6591445250726,1,140.48345131236522,1,192.44413059320655,1,57.227001849567884,1,6,100.0,0
-0.4325512,39.2784496,-0.2725205,39.566609,294718178,relation,344953,39.4697065,-0.3763353,boundary,administrative,16,0.7306288056783602,city,Valencia,"Valencia, Comarca de València, Valencia, Valencian Community, Spain",1000000.0,Z053,31.403193981255356,1,181.1766508287819,1,460.56296893216063,1,154.90349063293573,1,202.68906362404377,1,13.318921231443511,1,6,100.0,0
-0.4325512,39.2784496,-0.2725205,39.566609,294718178,relation,344953,39.4697065,-0.3763353,boundary,administrative,16,0.7306288056783602,city,Valencia,"Valencia, Comarca de València, Valencia, Valencian Community, Spain",1000000.0,Z054,215.07347853707867,1,115.95758211125161,1,122.71566961197514,1,59.42446314481513,1,115.39353411134263,1,35.5266454191333,1,6,100.0,0
-0.4325512,39.2784496,-0.2725205,39.566609,294718178,relation,344953,39.4697065,-0.3763353,boundary,administrative,16,0.7306288056783602,city,Valencia,"Valencia, Comarca de València, Valencia, Valencian Community, Spain",1000000.0,Z055,535.8783622050402,1,535.5395768467486,1,928.6583999082947,1,613.3505402330167,1,479.94117142621,1,115.63411829091594,1,6,100.0,0
-0.4325512,39.2784496,-0.2725205,39.566609,294718178,relation,344953,39.4697065,-0.3763353,boundary,administrative,16,0.7306288056783602,city,Valencia,"Valencia, Comarca de València, Valencia, Valencian Community, Spain",1000000.0,Z056,1530.7784679307094,0,1436.1721872036028,0,1926.0720941504944,0,1142.822254082261,1,781.3894995289808,1,324.4085310774163,1,3,50.0,0
-0.4325512,39.2784496,-0.2725205,39.566609,294718178,relation,344953,39.4697065,-0.3763353,boundary,administrative,16,0.7306288056783602,city,Valencia,"Valencia, Comarca de València, Valencia, Valencian Community, Spain",1000000.0,Z057,1147.6075853680506,1,957.9000051757816,1,2894.883648679524,0,1126.030396993044,1,313.3736925080742,1,379.97098281264215,1,5,83.33333333333334,0
-0.4325512,39.2784496,-0.2725205,39.566609,294718178,relation,344953,39.4697065,-0.3763353,boundary,administrative,16,0.7306288056783602,city,Valencia,"Valencia, Comarca de València, Valencia, Valencian Community, Spain",697830.824685479,Z058,245.07937038097472,1,344.52381856059606,1,3871.765186478462,0,147.4853712789823,1,1111.901617339656,1,213.61811248304906,1,5,83.33333333333334,0
-0.4325512,39.2784496,-0.2725205,39.566609,294718178,relation,344953,39.4697065,-0.3763353,boundary,administrative,16,0.7306288056783602,city,Valencia,"Valencia, Comarca de València, Valencia, Valencian Community, Spain",509205.2196007179,Z059,6645.377574293164,0,4911.235904683554,0,12826.915346345702,0,8437.299831639646,0,8618.008316747202,0,4917.19788588806,0,0,0.0,1
