name,categoria,lat,lon
Malilla (imparell) - Illa Cabrera,transporte,39.449401599999995,-0.37936760000000025
Malilla (imparell) - Bernat Descoll,transporte,39.45093029999999,-0.3789381999999999
Pius IX - Salvador Perles,transporte,39.44326819999999,-0.3937927000000001
Pius IX - Cabanilles,transporte,39.44518719999999,-0.3930478000000014
Accés Cementeri,transporte,39.445772,-0.39682790000000073
Tanatori Municipal,transporte,39.44300820000001,-0.39799640000000047
Albereda - Illes Canàries,transporte,39.467999899999995,-0.3604670000000005
Jacinto Benavente - Peris i Valero,transporte,39.46346510000001,-0.3612578999999998
Jacinto Benavente - Borriana,transporte,39.4662198,-0.3627622999999999
Petxina - Túria,transporte,39.4792479,-0.38506920000000006
Tres Creus - Prínceps de Mònaco,transporte,39.4646583,-0.40627920000000084
Tirso de Molina - Pius XII,transporte,39.47855439999999,-0.39237419999999984
Dr. Tomàs Sala (parell) - Sant Vicent Màrtir,transporte,39.44637910000001,-0.387000799999999
Sant Marcel·lí,transporte,39.44727449999999,-0.3909949000000004
Dr. Tomàs Sala - Gaspar Aguilar,transporte,39.4492018,-0.39448170000000066
Ausiàs March - Dr. Waksman,transporte,39.456128899999996,-0.3749343000000015
Dr. Tomàs Sala - Jerónima Galés,transporte,39.4489536,-0.393438200000001
Dr. Tomàs Sala - Carters,transporte,39.44760109999999,-0.3904416000000002
Dr. Tomàs Sala (imparell) - Sant Vicent Màrtir,transporte,39.44680520000001,-0.38707830000000126
Sants Just i Pastor - Fusta,transporte,39.4665481,-0.3369726000000006
Martí Grajales - Serradora,transporte,39.4683138,-0.33447620000000133
Centre de Salut Serreria,transporte,39.4681043,-0.33510770000000034
Borbotó,transporte,39.51416389999999,-0.3885096000000012
Real de Madrid - Entrada Pinet,transporte,39.430425199999995,-0.39256090000000066
Blasco Ibáñez - Manuela Estellés,transporte,39.4701472,-0.3360832999999993
Borbotó,transporte,39.51418149999999,-0.3886678000000002
Inst. Obrer de Val. (parell) - Amado Granell Mesado,transporte,39.45440250000001,-0.36059060000000004
Inst. Obrer de Val. (parell) - Autopista Saler,transporte,39.4560765,-0.3567043000000009
Inst. Obrer de Val. (imparell) - Autopista Saler,transporte,39.45587179999999,-0.3577213000000007
Inst. Obrer de Val. (imparell) - Amado Granell Mesado,transporte,39.4545827,-0.3607164
Petxina - Terol,transporte,39.47605190000001,-0.3935458000000001
Petxina - Ferran el Catòlic,transporte,39.4771983,-0.3907495000000008
Petxina - Torres,transporte,39.4741912,-0.3993062000000006
Petxina - Pérez Galdós,transporte,39.474649299999996,-0.3968646000000016
Port - Trafalgar,transporte,39.4633333,-0.3442854000000006
Port - Noguera,transporte,39.4625878,-0.3417972000000016
Port - Eivissa,transporte,39.4618188,-0.33918879999999957
Port - Pare Porta,transporte,39.4607489,-0.3356107000000006
Port - Eduard Boscà,transporte,39.466859099999986,-0.3561598000000004
Port - Riu Escalona,transporte,39.465946299999985,-0.35309179999999973
Port - Tomàs Montañana,transporte,39.465242100000005,-0.3507567000000005
Port - Cases Carbonell,transporte,39.464493499999996,-0.3482170000000006
Illes Canàries - Eduard Boscà,transporte,39.466415299999994,-0.3564222000000004
Serradora - Peanya,transporte,39.4627781,-0.3376021999999999
Comissaria Policia - Marítim,transporte,39.46288829999999,-0.3285999999999995
Port - Saragossa,transporte,39.46799289999999,-0.3599816000000001
Illes Canàries - Trafalgar,transporte,39.4630324,-0.3445876999999991
Illes Canàries - Vicente Beltrán,transporte,39.4641187,-0.34745259999999994
Illes Canàries - Lebon,transporte,39.4650307,-0.35063270000000074
Illes Canàries - Riu Escalona,transporte,39.46586779999999,-0.35353760000000034
Joan Verdaguer - Isaac Peral,transporte,39.45907809999999,-0.33949290000000076
Les Naus,transporte,39.4588962,-0.33612759999999947
Illes Canàries - Noguera,transporte,39.46179299999999,-0.3416730000000006
Eivissa - Prof.Vicente Llorens,transporte,39.4610257,-0.33956140000000046
Marina de València,transporte,39.463810900000006,-0.32945790000000175
Natzaret,transporte,39.4474805,-0.33179210000000126
Joan Verdaguer - Port,transporte,39.4592414,-0.3336525999999991
Drassanes del Grau,transporte,39.4605354,-0.3326334000000004
Museu de les Ciències,transporte,39.45484090000001,-0.35341440000000013
Ciutat de la Justícia,transporte,39.454609,-0.35435039999999934
Joaquim Ballester - Pare Ferris,transporte,39.484565399999994,-0.38660099999999975
Beniferri,transporte,39.49075549999999,-0.40004860000000053
Mercat de Benimàmet,transporte,39.499151399999995,-0.4176050000000004
Palmaret - Rosa dels Vents,transporte,39.51627469999998,-0.3814101000000013
Estació del Nord - Sant Agustí,transporte,39.4685797,-0.3794379000000002
Marí Blas de Lezo - Felip Gauna,transporte,39.472215000000006,-0.3340277999999994
Hospital València al Mar,transporte,39.477143,-0.32983280000000054
La Cadena - Pare Antón Martí,transporte,39.4753424,-0.32903010000000116
Uruguai - Crta. Escrivà,transporte,39.457988699999994,-0.38683360000000055
Xàtiva,transporte,39.46794609999999,-0.3784071
la Malva-rosa - Gran Canària,transporte,39.4835066,-0.3288359000000005
França - Trafalgar,transporte,39.4587107,-0.34568550000000065
Menorca - Balears,transporte,39.459023699999996,-0.3428141000000011
França - Pintor Maella,transporte,39.459387199999995,-0.3488032000000007
França - Albereda,transporte,39.46010179999998,-0.3520903000000004
Parc Gulliver,transporte,39.46300329999998,-0.35861489999999985
Parc Gulliver,transporte,39.46321919999999,-0.3584194000000001
França - Pare Tomás Montañana,transporte,39.4605229,-0.3523428000000013
França - Vicente Beltrán,transporte,39.46004159999999,-0.3501510000000008
França - Higinio Noja,transporte,39.45920799999999,-0.34627500000000017
Menorca - França,transporte,39.4588982,-0.3435547999999999
Fires(imparell) - Cementeri,transporte,39.5055235,-0.4246734999999997
Fires(parell) - Cementeri,transporte,39.505496599999994,-0.4243437000000006
Hospital Dr. Peset,transporte,39.45225430000001,-0.39328319999999845
Primat Reig - Dr. Gómez Ferrer,transporte,39.4818122,-0.360317100000002
Cardenal Benlloch - Dr. Ferran,transporte,39.4696223,-0.35540640000000145
Jesús,transporte,39.45896780000002,-0.3845131999999982
Camp del Túria - Marina Baixa,transporte,39.49259180000001,-0.4067246000000009
Pinedo,transporte,39.4194723,-0.33598899999999987
Pérez Galdós - Tres Forques,transporte,39.464587,-0.38851220000000014
Campanar - Conchita Piquer,transporte,39.48592599999999,-0.39094360000000083
Peris i Valero - Escultor Josep Capuz,transporte,39.462102,-0.36322700000000063
Giorgeta - Carcaixent,transporte,39.46066379999999,-0.38583019999999985
Pérez Galdós - Martínez Aloy,transporte,39.4636615,-0.3875139
Giorgeta - Albacete,transporte,39.4615073,-0.38597800000000015
Trànsits,transporte,39.489010799999996,-0.38725230000000066
Pérez Galdós - Heroi Romeu,transporte,39.4674858,-0.3902419000000001
Cardenal Benlloch - Sants Just i Pastor,transporte,39.47207790000001,-0.3539118999999993
Cardenal Benlloch - La Pobla de Farnals,transporte,39.469843999999995,-0.35503019999999963
Primat Reig - Viver,transporte,39.4860766,-0.3656403000000003
Primat Reig - Cuenca Tramoyeres,transporte,39.482257700000005,-0.3604884999999996
Primat Reig - Constitució,transporte,39.49185649999999,-0.3733875000000001
Primat Reig - Motilla del Palancar,transporte,39.48864489999999,-0.3691111999999999
Dr. Peset Aleixandre - Av. de Burjassot,transporte,39.4889396,-0.38859710000000086
Dr. Peset Aleixandre - Montcada,transporte,39.491051799999994,-0.37906449999999986
Reina - Espadan,transporte,39.471585,-0.3283075999999997
Reina - Pescadors,transporte,39.4698431,-0.3285610000000003
Conselleries,transporte,39.472430900000006,-0.40532660000000054
Reina - Remonta,transporte,39.4741163,-0.3279175999999998
Sueca - Puerto Rico,transporte,39.4612583,-0.37489829999999985
Sueca - G.V. Germanies,transporte,39.463406,-0.3764138000000012
Reina - Vicent Gallart,transporte,39.46571539999999,-0.3291695000000003
Mestre Rodrigo (Imparell) - General Avilés,transporte,39.48372710000001,-0.4022402000000013
Bioparc,transporte,39.47621629999999,-0.4063979000000007
la Safor - Mestre Rodrigo,transporte,39.48828159999999,-0.40442810000000096
Mestre Rodrigo (Imparell) - la Safor,transporte,39.486907699999996,-0.4045497000000021
Antiga Facultat Magisteri,transporte,39.4615152,-0.3603094999999995
Alcalde Reig (imparell) - Pere Aleixandre,transporte,39.459861599999996,-0.35871699999999945
Vall de la Ballestera - Pío Baroja,transporte,39.47865789999999,-0.4040962999999999
Alcalde Reig - Pont del Regne,transporte,39.461807300000004,-0.36013259999999964
Hernández Lazaro - Vall de la Ballestera,transporte,39.47883040000001,-0.40325930000000215
Hernández Lazaro - Centre Comercial,transporte,39.47690680000001,-0.40338989999999914
Nou Campanar - Hospital Arnau de Vilanova,transporte,39.490160800000005,-0.4042573000000004
Mestre Rodrigo - la Plana Baixa,transporte,39.4890803,-0.4057539999999994
Mestre Rodrigo - la Safor,transporte,39.4870781,-0.4042966999999997
Mestre Rodrigo - General Avilés,transporte,39.4837668,-0.40186049999999957
Menorca - Eivissa,transporte,39.4603712,-0.3406383000000007
Eivissa (parell) - Illes Canàries,transporte,39.46122410000001,-0.3397585
Dr. Lluch - Setmana Santa Marinera,transporte,39.463775,-0.32881169999999976
Port - Joan Josep Sister,transporte,39.4600565,-0.3332911999999996
la Plata - Músic Òscar Esplá,transporte,39.456796499999996,-0.3626665999999995
Marqués de Sotelo,transporte,39.46820009999999,-0.3768649000000016
Port - Illes Canàries,transporte,39.46150130000001,-0.33816949999999985
Lluís Peixò - Comte Melito,transporte,39.4753856,-0.33341639999999934
Fausto Elio (parell) - Universitat Politècnica,transporte,39.47899159999999,-0.3326726000000005
la Malva-rosa - Mendizàbal,transporte,39.4839294,-0.32938230000000035
Fausto Elio (imparell) - Universitat Politècnica,transporte,39.47897559999999,-0.33305470000000076
Lluís Peixò - Tarongers,transporte,39.475242699999995,-0.33374910000000096
Marí Blas de Lezo (imparell) - Estació del Cabanyal,transporte,39.470869,-0.3347572999999995
Serradora - Sants Just i Pastor,transporte,39.46633249999999,-0.3354200000000003
Campanar,transporte,39.4834238,-0.3948288000000009
Beat Juan Grande - Vicent La Roda,transporte,39.4797648,-0.32966770000000106
Albereda - Palau de la Música,transporte,39.46530210000001,-0.3595031999999996
Albereda (riu) - L'Hemisfèric,transporte,39.459316599999994,-0.3528169999999998
Albereda (riu) - Museu de les Ciències,transporte,39.4575293,-0.3502346000000008
Menorca (imparell) - Centre Comercial,transporte,39.4576032,-0.34505200000000047
Serradora - Port,transporte,39.462087100000005,-0.3379866000000001
Marítim - Serradora,transporte,39.4640551,-0.3361208000000005
Guillem de Castro - Comissaria de Policia,transporte,39.47089529999999,-0.38357590000000036
Museu Faller,transporte,39.45904410000001,-0.3584832000000002
Doctor Álvaro López - Vicent La Roda,transporte,39.48062299999999,-0.33107039999999976
Doctor Álvaro López - Illa de Hierro,transporte,39.4827714,-0.3305379999999996
Albereda - Davant Palau de la Música,transporte,39.4657818,-0.3593966000000009
Palau de la Música,transporte,39.4671951,-0.36046530000000043
Marítim - Serradora,transporte,39.4645308,-0.33620320000000004
Albereda - Museu de les Ciències,transporte,39.4576858,-0.3499598000000001
Menorca - Centre Comercial,transporte,39.4573697,-0.34597800000000106
Albereda - L'Hemisfèric,transporte,39.4595307,-0.35263879999999964
Jacinto Benavente - Palau de la Música,transporte,39.46648549999998,-0.3624183000000002
Jacinto Benavente - Pont Àngel Custodi,transporte,39.46467899999999,-0.3613234000000011
,farmacia,39.48448519999999,-0.4009881000000016
,transporte,39.47016299999999,-0.34988170000000113
,transporte,39.47068719999999,-0.35169649999999986
,transporte,39.47223660000001,-0.35749019999999954
,transporte,39.47250699999999,-0.3573606999999999
Ayora,transporte,39.4678226,-0.3431675000000004
Francesc Cubells,transporte,39.46330760000001,-0.3341847000000005
Canyamelar,transporte,39.46642820000001,-0.3279643000000009
Alameda,transporte,39.472657899999994,-0.36665960000000075
Alameda,transporte,39.472867900000004,-0.3668323999999997
Alameda,transporte,39.473332199999994,-0.36526599999999976
Alameda,transporte,39.47353640000001,-0.3654278999999996
Mercadona,alimentacion,39.4750318,-0.3482029999999997
Consum,alimentacion,39.476021399999986,-0.347805600000001
Mercadona,alimentacion,39.4745644,-0.34817779999999976
Fira València,transporte,39.5040402,-0.42555679999999996
Farmacia 24 horas Benimaclet,farmacia,39.4846601,-0.36256159999999904
Av. Gaspar Aguilar - C. Fontanars,transporte,39.456710099999995,-0.3903427000000002
Jesús,transporte,39.4595384,-0.38454020000000083
Jesús,transporte,39.4592203,-0.38473839999999976
Bailén,transporte,39.46395869999999,-0.3792696000000008
Elena Roig Giménez,farmacia,39.4709819,-0.3825655000000002
Calabuig Reyes C.B.,farmacia,39.470563399999996,-0.3848282999999988
Tossal del Rei,transporte,39.4958358,-0.37241610000000036
Sant Miquel dels Reis,transporte,39.4976403,-0.36989420000000045
Estadi Ciutat de València,transporte,39.4950424,-0.36518509999999976
Orriols,transporte,39.49316089999999,-0.36753230000000103
Alfauir,transporte,39.48970909999999,-0.3654241000000009
Farmacia Ortopedia del Pilar,farmacia,39.4812236,-0.3893795000000003
,transporte,39.469461300000006,-0.38415760000000015
,transporte,39.46614769999999,-0.3817480999999991
"València, Cid - Parc de l'Oest",transporte,39.4678883,-0.395668300000001
"València, Ferran el Catòlic 67 - Quart",transporte,39.4753417,-0.3888970000000009
Pl. Espanya,transporte,39.4657893,-0.3821862000000006
Pl. Espanya,transporte,39.4661364,-0.38170200000000065
"València, Àngel Guimerà 46 - Andana 1",transporte,39.469753,-0.38860239999999985
"València, Àngel Guimerà 46 - Andana 2",transporte,39.46973640000001,-0.38869280000000045
"València, Àngel Guimerà 46 - Andana 3",transporte,39.46972029999999,-0.38878139999999956
Àngel Guimerà 48,transporte,39.46968330000001,-0.38891540000000063
"València, Central de Policia Local de València",transporte,39.468574399999994,-0.39985950000000003
"València, Cid - Josep Maestre",transporte,39.4690234,-0.40234989999999987
"València, Cid - Hospital General",transporte,39.469524799999995,-0.405654100000001
Nou d'Octubre,transporte,39.4704188,-0.4061578000000005
"València, Av. del Cid 99 - Barri de la Llum",transporte,39.4692548,-0.4147156999999995
Grau - La Marina,transporte,39.4631592,-0.33000820000000086
Farmacia Bernardeau Serra,farmacia,39.4435366,-0.3902142000000002
Salgui,educacion,39.4448785,-0.39120269999999985
,farmacia,39.443407,-0.3877352000000003
Consum,alimentacion,39.4436039,-0.3917474000000012
Campanar,transporte,39.483826099999995,-0.3950966000000002
Campanar,transporte,39.4825713,-0.39424630000000044
Campanar,transporte,39.484185100000005,-0.39453660000000124
Campanar,transporte,39.482894099999996,-0.39347080000000134
Carrer de Bernardo España Edo - Españeta,transporte,39.49095630000001,-0.3992618000000002
Mercadona,alimentacion,39.4830955,-0.3959185999999999
Túria,transporte,39.4774325,-0.3896944
Túria,transporte,39.4791714,-0.39074830000000155
,farmacia,39.484351399999994,-0.3989197000000002
,farmacia,39.4857196,-0.3968697999999992
Nou d'Octubre,transporte,39.4712396,-0.40848090000000087
Bailén,transporte,39.4639197,-0.3790658000000009
Ausiàs March - Bernat Descoll,transporte,39.4521142,-0.3728043999999986
Ausiàs March - Na Rovella,transporte,39.450202000000004,-0.3714130000000004
Mercadona,alimentacion,39.503305299999994,-0.42317790000000133
Font de la Figuera - Dr. Waksman,transporte,39.4565234,-0.37270140000000085
Sueca - Peris i Valero,transporte,39.458859899999986,-0.37320670000000056
Reus - Poeta Fernández Heredia,transporte,39.4855469,-0.379466800000001
Ruaya (imparell) - Visitació,transporte,39.485339999999994,-0.3764652000000002
Argenter Suárez - Miraculosa,transporte,39.4852837,-0.37292400000000026
Ausiàs March - Manuel Sanchis Guarner,transporte,39.45553329999999,-0.3751398000000006
Pedreguer - Juan Ramón Jiménez,transporte,39.45364399999998,-0.37636769999999997
Reus,transporte,39.4857312,-0.3799272000000007
Reus - Periodista Llorente,transporte,39.48577250000001,-0.38356479999999954
"València, Ricardo Micó frente 26",transporte,39.4830359,-0.38866960000000006
Joaquim Ballester (imparell) - Pare Ferris,transporte,39.484820799999994,-0.3854093000000009
Reus,transporte,39.4857279,-0.3828932000000004
Molinell (imparell) - Alboraia,transporte,39.4851946,-0.3703598000000005
Argenter Suárez - Ministre Luis Mayans,transporte,39.4854456,-0.3729720999999994
Ruaya (parell) - Visitació,transporte,39.48555240000001,-0.3771312000000001
Duc de Mandas - Constitució,transporte,39.4946904,-0.3708570000000013
Consum,alimentacion,39.47338909999999,-0.3590522000000002
Mercadona,alimentacion,39.49549629999999,-0.3704291000000001
Neptú,transporte,39.463232500000004,-0.32585380000000014
Farmacia Gregorio,farmacia,39.4621479,-0.3458490000000007
"Farmacia Gorrochategui-Villuendas, c.b",farmacia,39.46072319999999,-0.34251240000000044
,farmacia,39.46827029999999,-0.4146017000000004
Gaspar Aguilar (parell) - Dr. Tomàs Sala,transporte,39.450461699999984,-0.39447770000000154
Blasco Ibáñez - Suècia,transporte,39.47623659999999,-0.35695220000000083
Carcaixent - Giorgeta,transporte,39.460780199999995,-0.3861315000000008
Uruguai (parell) - Jeroni Munyós,transporte,39.4582695,-0.3869888000000008
Uruguai - Marqués de Bellet,transporte,39.455484699999985,-0.3868643000000007
Carters - Pl. Santiago Suárez,transporte,39.4528827,-0.3885176000000002
Hospital la Fe,transporte,39.44490649999999,-0.3763062000000005
Rotonda dels Hams,transporte,39.44589919999999,-0.3700808000000002
Hospital la Fe,transporte,39.4454497,-0.37721839999999907
Orriols,transporte,39.49304849999999,-0.3685897999999995
Federico Alcácer Aguilar - Poeta Serrano Clavero,transporte,39.494966899999994,-0.38624910000000007
Poeta Serrano Clavero - Equador,transporte,39.4935873,-0.38828000000000035
Centre de Salut Assutzena,transporte,39.49404479999999,-0.39075300000000074
Federico Alcácer Aguilar - Joan XXIII,transporte,39.495196400000005,-0.3843044999999999
Duc de Mandas - Motilla del Palancar,transporte,39.49083679999999,-0.3657001000000005
Riu Nervión - Riu Segre,transporte,39.49565050000001,-0.382183700000001
Equador - Salvador Tuset,transporte,39.4959275,-0.39288690000000115
Equador - General Llorens,transporte,39.4932552,-0.38812009999999925
Casa de la Caritat,transporte,39.4941826,-0.39069030000000005
Duc de Mandas (imparell) - Arquitecto Rodríguez,transporte,39.4943406,-0.3701360000000007
Centre de Salut Arquitecto Tolsà,transporte,39.49300830000001,-0.3683700000000004
Duc de Mandas - Alfahuir,transporte,39.4912807,-0.3660036000000011
Castellonet - Alfara del Patriarca,transporte,39.49264589999999,-0.38608770000000103
Valladolid - Vinaròs,transporte,39.4895688,-0.36244669999999973
Pere Cabanes - Camí de Montcada,transporte,39.49361679999999,-0.3815595000000006
Castellonet - Joan XXIII,transporte,39.493191700000004,-0.3835854999999996
Valladolid - Dolores Marqués,transporte,39.489720399999996,-0.3624386000000001
Amado Granell Mesado (parell) - Antonio Sacramento,transporte,39.452754,-0.3605948000000008
Glòria (parell) - Oliveral,transporte,39.4217837,-0.3644017999999997
Font d'en Corts (imparell) - Alqueria Reial,transporte,39.447520600000004,-0.3596650000000004
Amado Granell Mesado (imparell) - Antonio Ferrandis,transporte,39.45118039999999,-0.35913530000000027
Centre de Salut de València-Castellar,transporte,39.42825640000001,-0.36394259999999967
Ribàs (parell) - Dr. Ruiz Comes,transporte,39.43122249999999,-0.3598060000000017
Mercavalència,transporte,39.436610400000006,-0.35540339999999915
Font d'en Corts (imparell) - Matador d'en Corts,transporte,39.4433382,-0.35674990000000173
Font d'en Corts (parell) - Davant Alqueria Reial,transporte,39.4473765,-0.35966740000000047
Amado Granell Mesado (imparell) - Antonio Sacramento,transporte,39.45273709999999,-0.36026340000000107
Ribàs (imparell) - Ador,transporte,39.4325134,-0.36091180000000067
el Tremolar - Cases Grill,transporte,39.423103499999996,-0.3579804999999999
Crist del Refugi - del Remolí,transporte,39.4247197,-0.3639541000000002
el Tremolar - Barraca de Troia,transporte,39.4221357,-0.3539105999999998
Ribàs (parell) - Ador,transporte,39.43245480000001,-0.3609405999999996
Mare de Déu de Lepant (imparell) - Esc. F. Siurana,transporte,39.4296621,-0.36362470000000086
Forn d'Alcedo,transporte,39.43217279999999,-0.37645279999999953
Mare de Déu de Lepant (parell) - Esc. F. Siurana,transporte,39.429907899999996,-0.36346100000000076
Vicent Puchol - Font de Bonet,transporte,39.42658719999999,-0.3641910000000008
Font d'en Corts (parell) - Matador d'en Corts,transporte,39.4426758,-0.35603069999999937
Font d'en Corts - Levantina Alegre,transporte,39.4479931,-0.36014280000000065
Mercavalència,transporte,39.436634600000005,-0.35562820000000017
Font d'en Corts (parell) - Roig de Iagarda,transporte,39.44560659999999,-0.35832930000000024
Principal - El Caroig,transporte,39.43254459999999,-0.3626471999999998
Glòria (imparell) - Oliveral,transporte,39.4217433,-0.36432060000000144
Font d'en Corts - Camí dels Rocs,transporte,39.444768700000004,-0.35765449999999943
el Tremolar - Crist del Refugi,transporte,39.4236666,-0.36151459999999985
el Tremolar - Casa Rabot,transporte,39.42327130000002,-0.3585615999999999
el Tremolar - Guadiana,transporte,39.4222484,-0.35058529999999966
el Tremolar - Camí del Bracet,transporte,39.42137139999999,-0.34549090000000027
Karl Marx - Guadalquivir,transporte,39.431117,-0.37713479999999905
el Tremolar - Camí Racó,transporte,39.42143529999999,-0.34549890000000166
el Tremolar - Camí del Cavalló,transporte,39.423605,-0.36161419999999994
Vicent Puchol - Arbres,transporte,39.42794159999999,-0.36392720000000106
Camí de les Vaques (parell),transporte,39.4234041,-0.3703865
Font d'en Corts (parell) - Mossén Palanca,transporte,39.4446819,-0.3577014999999996
el Tremolar - Séquia de l'Or,transporte,39.422201000000015,-0.3544754999999996
Font d'en Corts (imparell) - Roig de Iagarda,transporte,39.445954300000004,-0.3584656000000004
Crist del Refugi - Ctra. del Pí,transporte,39.42628500000001,-0.3641331999999994
Camí de les Vaques (imparell),transporte,39.4235262,-0.37035830000000053
Font d'en Corts - Casa de Roc,transporte,39.44855619999999,-0.3605718000000001
Crist del Refugi - Davant Sant Agustí,transporte,39.42446600000001,-0.36394859999999957
Principal - Camí del Ribàs,transporte,39.432738099999995,-0.3624106000000003
Amado Granell Mesado (parell) - Antonio Ferrandis,transporte,39.4506626,-0.3591751000000005
Guadalquivir - Karl Marx,transporte,39.43066159999999,-0.37688340000000037
Ribàs (imparell) - Dr Ruiz Comes,transporte,39.43140559999999,-0.35958409999999996
Peris i Valero - Duc de Calàbria,transporte,39.4612384,-0.3657537000000004
Pinars (imparell) - El Saler,transporte,39.3832151,-0.33233329999999955
Embarcador de l'Albufera (I),transporte,39.34961710000001,-0.32366090000000064
Oceanogràfic,transporte,39.45216280000001,-0.3479951999999995
Centre d'Investigació Príncep Felip,transporte,39.451926,-0.34632680000000055
Barraques del Figuero - Cocoters,transporte,39.4497547,-0.3362494000000007
Barraques del Figuero - Ignacio Zuloaga,transporte,39.4496124,-0.3362374000000006
Oceanogràfic,transporte,39.4523203,-0.34796550000000087
Àgora,transporte,39.45295389999999,-0.35050310000000057
Club Nàutic,transporte,39.427833699999994,-0.3348168000000005
Àgora,transporte,39.453120999999996,-0.3503977000000007
Aamir Alimentación,alimentacion,39.4540495,-0.39114800000000016
,farmacia,39.459506,-0.40049630000000164
Malonda-Subirats C.B.,farmacia,39.4525017,-0.38894060000000097
Rose Indian,alimentacion,39.4538112,-0.3905772000000007
Ldo. Francisco Solana Vives,farmacia,39.4544606,-0.39401089999999983
Family Home,alimentacion,39.4541367,-0.3907684000000014
,alimentacion,39.4533445,-0.39103930000000003
Ldo. Juan Miguel Folgado Bisbal,farmacia,39.454274999999996,-0.3919898000000005
MDomingo,alimentacion,39.45301359999999,-0.38872390000000157
María Herrero Mascarós,farmacia,39.48128809999999,-0.3723149000000005
Farmacia Tormo Falco,farmacia,39.4609532,-0.39144030000000085
Constitució - Reig Genovés,transporte,39.4932169,-0.37318680000000004
Tarongers - Facultat de Magisteri,transporte,39.4797938,-0.34588929999999973
Russafa,transporte,39.46410829999999,-0.3694827000000006
Consum,alimentacion,39.4949603,-0.3802202000000007
Mercadona,alimentacion,39.494015,-0.378993500000001
Consum,alimentacion,39.4950265,-0.3794370000000001
Mercadona,alimentacion,39.4933751,-0.37877100000000025
Campanar 39,farmacia,39.479547899999986,-0.39353790000000133
Ana Serra,farmacia,39.479065399999996,-0.3980628999999994
,alimentacion,39.478665500000005,-0.39480480000000023
Consum,alimentacion,39.4796371,-0.39645460000000016
Doctor F. Rius,farmacia,39.47869309999999,-0.39568290000000095
Herbolario Navarro,alimentacion,39.4812758,-0.39377160000000033
Mercadona,alimentacion,39.4911683,-0.3957917000000001
Consum,alimentacion,39.49192609999999,-0.39656060000000065
Farmacia Nou Mestalla,farmacia,39.491763899999995,-0.39639530000000117
,farmacia,39.490925399999995,-0.39434769999999997
Consum,alimentacion,39.49104629999999,-0.3991226000000003
Loteria 61,alimentacion,39.461217,-0.37299380000000104
Tres Creus - Bolívia,transporte,39.4562705,-0.40103130000000037
Sant Isidre,transporte,39.45118519999999,-0.40265930000000083
,farmacia,39.45561579999998,-0.4044433000000007
Farmacia Contell,farmacia,39.45579339999999,-0.4017245999999996
Carrefour,alimentacion,39.477143899999994,-0.40472870000000066
Mercadona,alimentacion,39.482294700000004,-0.40341979999999944
,farmacia,39.4790652,-0.39850600000000036
,farmacia,39.4813424,-0.4025828999999992
,farmacia,39.478742200000006,-0.4021538000000003
Av. del Cid - Parc de l'Oest,transporte,39.4681732,-0.39760480000000115
Nou d'Octubre,transporte,39.4710491,-0.4085431
Av. del Cid - C. Germans Rivas,transporte,39.4685498,-0.39764860000000013
Av. del Cid - C. Burgos,transporte,39.469053300000006,-0.40003729999999965
Nou d'Octubre,transporte,39.470727600000004,-0.40628419999999993
Av. del Cid - C. Santa Cruz de Tenerife,transporte,39.4686453,-0.40017950000000024
Mercadona,alimentacion,39.4883983,-0.37513769999999963
Consum,alimentacion,39.486874399999984,-0.372890600000002
Sant Vicent Màrtir - Fernández de Mesa,transporte,39.4513379,-0.3848172999999994
Mercadona,alimentacion,39.4630901,-0.34651839999999984
,farmacia,39.4912962,-0.40080890000000025
Les Corts,transporte,39.47872639999999,-0.3743772000000014
Mercadona,alimentacion,39.468306,-0.3386173000000004
Farmacia L'Alguer,farmacia,39.4701876,-0.34034040000000026
Lda. María Teresa Saus Bernabé,farmacia,39.45719569999999,-0.37259370000000114
Biblioteca Municipal Gregori Mayans i Ciscar,educacion,39.461124,-0.3452861000000008
Mercadona,alimentacion,39.4571156,-0.34528750000000014
Consum,alimentacion,39.461679999999994,-0.344231100000001
Consum,alimentacion,39.471830499999996,-0.34442440000000113
Consum,alimentacion,39.4723916,-0.34407040000000005
Dia,alimentacion,39.47447210000001,-0.3455867999999995
,farmacia,39.45873970000001,-0.3462279999999996
Biblioteca Municipal Joan Churat i Saurí,educacion,39.4343112,-0.3929396000000013
,farmacia,39.434425100000006,-0.3925614000000003
Farmacia La Torre,farmacia,39.43522059999999,-0.3910191000000004
"València, Ferran el Catòlic 10 - Àngel Guimerà",transporte,39.470133,-0.3845997000000003
Valencia - Nuevo Centro,transporte,39.4795961,-0.3913956000000002
Illes Canàries,transporte,39.4630455,-0.3488721999999996
Pere II El Cerimoniós - Vicente Beltrán Grimalt,transporte,39.46256110000001,-0.3472195999999998
Consum,alimentacion,39.45897,-0.3664770999999988
Consum,alimentacion,39.46046309999999,-0.3758083000000008
Consum,alimentacion,39.4615851,-0.3660587000000001
Consum,alimentacion,39.465294799999995,-0.37536119999999995
Consum,alimentacion,39.4696066,-0.36828339999999965
Mercadona,alimentacion,39.4598674,-0.3741169
Mercadona,alimentacion,39.465405999999994,-0.36444730000000036
Concha Espejo Cervello,farmacia,39.4612447,-0.3686514999999991
Consum,alimentacion,39.48269909999999,-0.37038900000000036
Mercadona,alimentacion,39.4839609,-0.3697138000000006
Mercadona,alimentacion,39.46169849999999,-0.39382480000000086
